scenario,index1,index2,G,B
6,10,10,6.341601150009852,-67.92579999328625
6,10,12,-2.648753566047321,20.668962253090573
6,10,13,-3.0398558883134434,23.530736320648504
6,11,8,-0.31698626002382907,11.56310748521707
6,11,9,-0.3200939684554352,11.676471284091747
6,11,11,4.6090285162413265,-54.52167192981831
6,11,12,-2.648753566047321,20.668962253090573
6,11,22,-1.3072832545449176,10.184158257180568
6,12,10,-2.648753566047321,20.668962253090573
6,12,11,-2.648753566047321,20.668962253090573
6,12,12,6.756984928309468,-52.520532557765144
6,12,22,-1.459477796214825,11.373408051583995
6,13,10,-3.0398558883134434,23.530736320648504
6,13,13,6.290387350207464,-48.73502109418398
6,13,15,-3.2505314618940204,25.289134773535476
6,14,14,14.84281812320216,-115.81238034094446
6,14,15,-7.233748725873806,56.88356952618946
6,14,20,-5.1624745461324455,40.15257980325236
6,14,23,-2.446594851195911,18.95198101150265
6,15,13,-3.2505314618940204,25.289134773535476
6,15,14,-7.233748725873806,56.88356952618946
6,15,15,20.85395212992402,-162.6273695114789
6,15,16,-4.840839078773654,37.99325216370838
6,15,18,-5.52883286338254,42.572013048045555
6,16,15,-4.840839078773654,37.99325216370838
6,16,16,14.585681941339672,-115.55942820112503
6,16,17,-8.547008547008547,68.37606837606837
6,16,21,-1.197834315557472,9.343107661348283
6,17,16,-8.547008547008547,68.37606837606837
6,17,17,18.228686704555855,-144.29292270348512
6,17,20,-9.681678157547308,75.98650432741675
6,18,15,-5.52883286338254,42.572013048045555
6,18,18,11.927146719495752,-92.14548828374814
6,18,19,-6.398313856113211,49.681025235702585
6,19,18,-6.398313856113211,49.681025235702585
6,19,19,18.202698341779314,-140.6146198394125
6,19,22,-11.804384485666102,91.06239460370993
6,20,14,-5.1624745461324455,40.15257980325236
6,20,17,-9.681678157547308,75.98650432741675
6,20,20,16.706099015420932,-130.42072435320378
6,20,21,-1.8619463117411768,14.510340222534687
6,21,16,-1.197834315557472,9.343107661348283
6,21,20,-1.8619463117411768,14.510340222534687
6,21,21,3.0597806272986485,-23.67164788388297
6,22,11,-1.3072832545449176,10.184158257180568
6,22,12,-1.459477796214825,11.373408051583995
6,22,19,-11.804384485666102,91.06239460370993
6,22,22,14.571145536425844,-112.38206091247449
6,23,2,-0.31698626002382907,11.56310748521707
6,23,14,-2.446594851195911,18.95198101150265
6,23,23,2.7730906990204547,-30.80743172127623
7,0,0,17.011918767573544,-84.77385681789508
7,0,1,-13.001950292543883,69.51042656398461
7,0,2,-1.1473818259762203,4.438224205973951
7,0,4,-2.862586649053442,11.095806047936508
7,1,0,-13.001950292543883,69.51042656398461
7,1,1,16.180396687476936,-81.51491761319983
7,1,3,-1.9149113798863084,7.3969290192559525
7,1,5,-1.2635350150467444,4.881262029959254
7,2,0,-1.1473818259762203,4.438224205973951
7,2,2,3.4935692181225813,-23.495608881841736
7,2,8,-2.0384337416377893,7.875766729055094
7,2,23,-0.31698626002382907,11.56310748521707
7,3,1,-1.9149113798863084,7.3969290192559525
7,3,3,4.251048368169884,-16.40518445526367
7,3,8,-2.3361369882835756,9.039455436007716
7,4,0,-2.862586649053442,11.095806047936508
7,4,4,5.6040487381196975,-21.68955966480275
7,4,9,-2.7414620890662555,10.617153616866243
7,5,1,-1.2635350150467444,4.881262029959254
7,5,5,4.870682876968239,-20.325937975732664
7,5,9,-3.6071478619214945,15.700175945773411
7,6,6,3.9525003915212653,-15.254814719459477
7,6,7,-3.9525003915212653,15.263114719459477
7,7,6,-3.9525003915212653,15.263114719459477
7,7,7,6.889095385555233,-26.564490211614228
7,7,8,-1.4682974970169838,5.677187746077377
7,7,9,-1.4682974970169838,5.677187746077377
7,8,2,-2.0384337416377893,7.875766729055094
7,8,3,-2.3361369882835756,9.039455436007716
7,8,7,-1.4682974970169838,5.677187746077377
7,8,8,6.458375527955492,-44.99254580476556
7,8,10,-0.31698626002382907,11.56310748521707
7,8,11,-0.31698626002382907,11.56310748521707
7,9,4,-2.7414620890662555,10.617153616866243
7,9,5,-3.6071478619214945,15.700175945773411
7,9,7,-1.4682974970169838,5.677187746077377
7,9,9,8.444542680270294,-53.625759042230264
7,9,10,-0.3200939684554352,11.676471284091747
7,9,11,-0.3200939684554352,11.676471284091747
7,10,8,-0.31698626002382907,11.56310748521707
7,10,9,-0.3200939684554352,11.676471284091747
7,10,10,6.341601150009852,-67.92579999328625
7,10,12,-2.648753566047321,20.668962253090573
7,10,13,-3.0398558883134434,23.530736320648504
7,11,8,-0.31698626002382907,11.56310748521707
7,11,9,-0.3200939684554352,11.676471284091747
7,11,11,4.6090285162413265,-54.52167192981831
7,11,12,-2.648753566047321,20.668962253090573
7,11,22,-1.3072832545449176,10.184158257180568
7,12,10,-2.648753566047321,20.668962253090573
7,12,11,-2.648753566047321,20.668962253090573
7,12,12,6.756984928309468,-52.520532557765144
7,12,22,-1.459477796214825,11.373408051583995
7,13,10,-3.0398558883134434,23.530736320648504
7,13,13,6.290387350207464,-48.73502109418398
7,13,15,-3.2505314618940204,25.289134773535476
7,14,14,14.84281812320216,-115.81238034094446
7,14,15,-7.233748725873806,56.88356952618946
7,14,20,-5.1624745461324455,40.15257980325236
7,14,23,-2.446594851195911,18.95198101150265
7,15,13,-3.2505314618940204,25.289134773535476
7,15,14,-7.233748725873806,56.88356952618946
7,15,15,20.85395212992402,-162.6273695114789
7,15,16,-4.840839078773654,37.99325216370838
7,15,18,-5.52883286338254,42.572013048045555
7,16,15,-4.840839078773654,37.99325216370838
7,16,16,14.585681941339672,-115.55942820112503
7,16,17,-8.547008547008547,68.37606837606837
7,16,21,-1.197834315557472,9.343107661348283
7,17,16,-8.547008547008547,68.37606837606837
7,17,17,18.228686704555855,-144.29292270348512
7,17,20,-9.681678157547308,75.98650432741675
7,18,15,-5.52883286338254,42.572013048045555
7,18,18,11.927146719495752,-92.14548828374814
7,18,19,-6.398313856113211,49.681025235702585
7,19,18,-6.398313856113211,49.681025235702585
7,19,19,18.202698341779314,-140.6146198394125
7,19,22,-11.804384485666102,91.06239460370993
7,20,14,-5.1624745461324455,40.15257980325236
7,20,17,-9.681678157547308,75.98650432741675
7,20,20,16.706099015420932,-130.42072435320378
7,20,21,-1.8619463117411768,14.510340222534687
7,21,16,-1.197834315557472,9.343107661348283
7,21,20,-1.8619463117411768,14.510340222534687
7,21,21,3.0597806272986485,-23.67164788388297
7,22,11,-1.3072832545449176,10.184158257180568
7,22,12,-1.459477796214825,11.373408051583995
7,22,19,-11.804384485666102,91.06239460370993
7,22,22,14.571145536425844,-112.38206091247449
7,23,2,-0.31698626002382907,11.56310748521707
7,23,14,-2.446594851195911,18.95198101150265
7,23,23,2.7730906990204547,-30.80743172127623
8,0,0,17.011918767573544,-84.77385681789508
8,0,1,-13.001950292543883,69.51042656398461
8,0,2,-1.1473818259762203,4.438224205973951
8,0,4,-2.862586649053442,11.095806047936508
8,1,0,-13.001950292543883,69.51042656398461
8,1,1,16.180396687476936,-81.51491761319983
8,1,3,-1.9149113798863084,7.3969290192559525
8,1,5,-1.2635350150467444,4.881262029959254
8,2,0,-1.1473818259762203,4.438224205973951
8,2,2,3.4935692181225813,-23.495608881841736
8,2,8,-2.0384337416377893,7.875766729055094
8,2,23,-0.31698626002382907,11.56310748521707
8,3,1,-1.9149113798863084,7.3969290192559525
8,3,3,4.251048368169884,-16.40518445526367
8,3,8,-2.3361369882835756,9.039455436007716
8,4,0,-2.862586649053442,11.095806047936508
8,4,4,5.6040487381196975,-21.68955966480275
8,4,9,-2.7414620890662555,10.617153616866243
8,5,1,-1.2635350150467444,4.881262029959254
8,5,5,4.870682876968239,-20.325937975732664
8,5,9,-3.6071478619214945,15.700175945773411
8,6,6,3.9525003915212653,-15.254814719459477
8,6,7,-3.9525003915212653,15.263114719459477
8,7,6,-3.9525003915212653,15.263114719459477
8,7,7,6.889095385555233,-26.564490211614228
8,7,8,-1.4682974970169838,5.677187746077377
8,7,9,-1.4682974970169838,5.677187746077377
8,8,2,-2.0384337416377893,7.875766729055094
8,8,3,-2.3361369882835756,9.039455436007716
8,8,7,-1.4682974970169838,5.677187746077377
8,8,8,6.458375527955492,-44.99254580476556
8,8,10,-0.31698626002382907,11.56310748521707
8,8,11,-0.31698626002382907,11.56310748521707
8,9,4,-2.7414620890662555,10.617153616866243
8,9,5,-3.6071478619214945,15.700175945773411
8,9,7,-1.4682974970169838,5.677187746077377
8,9,9,8.444542680270294,-53.625759042230264
8,9,10,-0.3200939684554352,11.676471284091747
8,9,11,-0.3200939684554352,11.676471284091747
8,10,8,-0.31698626002382907,11.56310748521707
8,10,9,-0.3200939684554352,11.676471284091747
8,10,10,6.341601150009852,-67.92579999328625
8,10,12,-2.648753566047321,20.668962253090573
8,10,13,-3.0398558883134434,23.530736320648504
8,11,8,-0.31698626002382907,11.56310748521707
8,11,9,-0.3200939684554352,11.676471284091747
8,11,11,4.6090285162413265,-54.52167192981831
8,11,12,-2.648753566047321,20.668962253090573
8,11,22,-1.3072832545449176,10.184158257180568
8,12,10,-2.648753566047321,20.668962253090573
8,12,11,-2.648753566047321,20.668962253090573
8,12,12,6.756984928309468,-52.520532557765144
8,12,22,-1.459477796214825,11.373408051583995
8,13,10,-3.0398558883134434,23.530736320648504
8,13,13,6.290387350207464,-48.73502109418398
8,13,15,-3.2505314618940204,25.289134773535476
8,14,14,14.84281812320216,-115.81238034094446
8,14,15,-7.233748725873806,56.88356952618946
8,14,20,-5.1624745461324455,40.15257980325236
8,14,23,-2.446594851195911,18.95198101150265
8,15,13,-3.2505314618940204,25.289134773535476
8,15,14,-7.233748725873806,56.88356952618946
8,15,15,20.85395212992402,-162.6273695114789
8,15,16,-4.840839078773654,37.99325216370838
8,15,18,-5.52883286338254,42.572013048045555
8,16,15,-4.840839078773654,37.99325216370838
8,16,16,14.585681941339672,-115.55942820112503
8,16,17,-8.547008547008547,68.37606837606837
8,16,21,-1.197834315557472,9.343107661348283
8,17,16,-8.547008547008547,68.37606837606837
8,17,17,18.228686704555855,-144.29292270348512
8,17,20,-9.681678157547308,75.98650432741675
8,18,15,-5.52883286338254,42.572013048045555
8,18,18,11.927146719495752,-92.14548828374814
8,18,19,-6.398313856113211,49.681025235702585
8,19,18,-6.398313856113211,49.681025235702585
8,19,19,18.202698341779314,-140.6146198394125
8,19,22,-11.804384485666102,91.06239460370993
8,20,14,-5.1624745461324455,40.15257980325236
8,20,17,-9.681678157547308,75.98650432741675
8,20,20,16.706099015420932,-130.42072435320378
8,20,21,-1.8619463117411768,14.510340222534687
8,21,16,-1.197834315557472,9.343107661348283
8,21,20,-1.8619463117411768,14.510340222534687
8,21,21,3.0597806272986485,-23.67164788388297
8,22,11,-1.3072832545449176,10.184158257180568
8,22,12,-1.459477796214825,11.373408051583995
8,22,19,-11.804384485666102,91.06239460370993
8,22,22,14.571145536425844,-112.38206091247449
8,23,2,-0.31698626002382907,11.56310748521707
8,23,14,-2.446594851195911,18.95198101150265
8,23,23,2.7730906990204547,-30.80743172127623
9,0,0,17.011918767573544,-84.77385681789508
9,0,1,-13.001950292543883,69.51042656398461
9,0,2,-1.1473818259762203,4.438224205973951
9,0,4,-2.862586649053442,11.095806047936508
9,1,0,-13.001950292543883,69.51042656398461
9,1,1,16.180396687476936,-81.51491761319983
9,1,3,-1.9149113798863084,7.3969290192559525
9,1,5,-1.2635350150467444,4.881262029959254
9,2,0,-1.1473818259762203,4.438224205973951
9,2,2,3.4935692181225813,-23.495608881841736
9,2,8,-2.0384337416377893,7.875766729055094
9,2,23,-0.31698626002382907,11.56310748521707
9,3,1,-1.9149113798863084,7.3969290192559525
9,3,3,4.251048368169884,-16.40518445526367
9,3,8,-2.3361369882835756,9.039455436007716
9,4,0,-2.862586649053442,11.095806047936508
9,4,4,5.6040487381196975,-21.68955966480275
9,4,9,-2.7414620890662555,10.617153616866243
9,5,1,-1.2635350150467444,4.881262029959254
9,5,5,4.870682876968239,-20.325937975732664
9,5,9,-3.6071478619214945,15.700175945773411
9,6,6,3.9525003915212653,-15.254814719459477
9,6,7,-3.9525003915212653,15.263114719459477
9,7,6,-3.9525003915212653,15.263114719459477
9,7,7,6.889095385555233,-26.564490211614228
9,7,8,-1.4682974970169838,5.677187746077377
9,7,9,-1.4682974970169838,5.677187746077377
9,8,2,-2.0384337416377893,7.875766729055094
9,8,3,-2.3361369882835756,9.039455436007716
9,8,7,-1.4682974970169838,5.677187746077377
9,8,8,6.458375527955492,-44.99254580476556
9,8,10,-0.31698626002382907,11.56310748521707
9,8,11,-0.31698626002382907,11.56310748521707
9,9,4,-2.7414620890662555,10.617153616866243
9,9,5,-3.6071478619214945,15.700175945773411
9,9,7,-1.4682974970169838,5.677187746077377
9,9,9,8.444542680270294,-53.625759042230264
9,9,10,-0.3200939684554352,11.676471284091747
9,9,11,-0.3200939684554352,11.676471284091747
9,10,8,-0.31698626002382907,11.56310748521707
9,10,9,-0.3200939684554352,11.676471284091747
9,10,10,6.341601150009852,-67.92579999328625
9,10,12,-2.648753566047321,20.668962253090573
9,10,13,-3.0398558883134434,23.530736320648504
9,11,8,-0.31698626002382907,11.56310748521707
9,11,9,-0.3200939684554352,11.676471284091747
9,11,11,4.6090285162413265,-54.52167192981831
9,11,12,-2.648753566047321,20.668962253090573
9,11,22,-1.3072832545449176,10.184158257180568
9,12,10,-2.648753566047321,20.668962253090573
9,12,11,-2.648753566047321,20.668962253090573
9,12,12,6.756984928309468,-52.520532557765144
9,12,22,-1.459477796214825,11.373408051583995
9,13,10,-3.0398558883134434,23.530736320648504
9,13,13,6.290387350207464,-48.73502109418398
9,13,15,-3.2505314618940204,25.289134773535476
9,14,14,14.84281812320216,-115.81238034094446
9,14,15,-7.233748725873806,56.88356952618946
9,14,20,-5.1624745461324455,40.15257980325236
9,14,23,-2.446594851195911,18.95198101150265
9,15,13,-3.2505314618940204,25.289134773535476
9,15,14,-7.233748725873806,56.88356952618946
9,15,15,20.85395212992402,-162.6273695114789
9,15,16,-4.840839078773654,37.99325216370838
9,15,18,-5.52883286338254,42.572013048045555
9,16,15,-4.840839078773654,37.99325216370838
9,16,16,14.585681941339672,-115.55942820112503
9,16,17,-8.547008547008547,68.37606837606837
9,16,21,-1.197834315557472,9.343107661348283
9,17,16,-8.547008547008547,68.37606837606837
9,17,17,18.228686704555855,-144.29292270348512
9,17,20,-9.681678157547308,75.98650432741675
9,18,15,-5.52883286338254,42.572013048045555
9,18,18,11.927146719495752,-92.14548828374814
9,18,19,-6.398313856113211,49.681025235702585
9,19,18,-6.398313856113211,49.681025235702585
9,19,19,18.202698341779314,-140.6146198394125
9,19,22,-11.804384485666102,91.06239460370993
9,20,14,-5.1624745461324455,40.15257980325236
9,20,17,-9.681678157547308,75.98650432741675
9,20,20,16.706099015420932,-130.42072435320378
9,20,21,-1.8619463117411768,14.510340222534687
9,21,16,-1.197834315557472,9.343107661348283
9,21,20,-1.8619463117411768,14.510340222534687
9,21,21,3.0597806272986485,-23.67164788388297
9,22,11,-1.3072832545449176,10.184158257180568
9,22,12,-1.459477796214825,11.373408051583995
9,22,19,-11.804384485666102,91.06239460370993
9,22,22,14.571145536425844,-112.38206091247449
9,23,2,-0.31698626002382907,11.56310748521707
9,23,14,-2.446594851195911,18.95198101150265
9,23,23,2.7730906990204547,-30.80743172127623
